Observation Time,Temperature,AP,WS,Station,year,month,day,hour,day_of_year
2011-02-05 21:00:00,-5.0,987.099976,5.4000001,Maitri,2011,2,5,21,36
2011-02-05 22:00:00,-6.5999999,987.700012,7.9000001,Maitri,2011,2,5,22,36
2011-02-05 23:00:00,-7.19999981,988.400024,3.70000005,Maitri,2011,2,5,23,36
2011-02-06 00:00:00,-7.80000019,988.900024,14.8999996,Maitri,2011,2,6,0,37
2011-02-06 01:00:00,-6.9000001,989.099976,8.80000019,Maitri,2011,2,6,1,37
2011-02-06 02:00:00,-6.80000019,989.400024,13.3999996,Maitri,2011,2,6,2,37
2011-02-06 03:00:00,-7.0,989.900024,16.0,Maitri,2011,2,6,3,37
2011-02-06 04:00:00,-6.9000001,990.400024,18.1000004,Maitri,2011,2,6,4,37
2011-02-06 05:00:00,-6.5,991.099976,17.0,Maitri,2011,2,6,5,37
2011-02-06 06:00:00,-5.80000019,991.700012,22.5,Maitri,2011,2,6,6,37
2011-02-06 07:00:00,-5.0999999,992.200012,20.2999992,Maitri,2011,2,6,7,37
2011-02-06 08:00:00,-3.5,992.799988,19.0,Maitri,2011,2,6,8,37
2011-02-06 09:00:00,-2.70000005,993.700012,17.3999996,Maitri,2011,2,6,9,37
2011-02-06 10:00:00,-2.0,994.5,19.0,Maitri,2011,2,6,10,37
2011-02-06 11:00:00,-0.800000012,994.900024,18.5,Maitri,2011,2,6,11,37
2011-02-06 12:00:00,-0.400000006,995.0,14.6000004,Maitri,2011,2,6,12,37
2011-02-06 13:00:00,-0.699999988,995.299988,12.8000002,Maitri,2011,2,6,13,37
2011-02-06 14:00:00,-1.39999998,995.400024,14.1000004,Maitri,2011,2,6,14,37
2011-02-06 15:00:00,-1.20000005,995.5,11.3000002,Maitri,2011,2,6,15,37
2011-02-06 16:00:00,-2.5999999,995.5,9.69999981,Maitri,2011,2,6,16,37
2011-02-06 17:00:00,-3.0,995.700012,12.6000004,Maitri,2011,2,6,17,37
2011-02-06 18:00:00,-3.5999999,996.200012,13.6999998,Maitri,2011,2,6,18,37
2011-02-06 19:00:00,-4.0999999,996.099976,15.1999998,Maitri,2011,2,6,19,37
2011-02-06 20:00:00,-4.0999999,996.400024,13.1000004,Maitri,2011,2,6,20,37
2011-02-06 21:00:00,-4.0999999,996.200012,11.8999996,Maitri,2011,2,6,21,37
2011-02-06 22:00:00,-4.80000019,996.099976,16.7000008,Maitri,2011,2,6,22,37
2011-02-06 23:00:00,-4.19999981,996.200012,20.7999992,Maitri,2011,2,6,23,37
2011-02-07 00:00:00,-4.4000001,996.5,19.5,Maitri,2011,2,7,0,38
2011-02-07 01:00:00,-5.4000001,997.200012,22.7999992,Maitri,2011,2,7,1,38
2011-02-07 02:00:00,-5.4000001,997.299988,18.6000004,Maitri,2011,2,7,2,38
2011-02-07 03:00:00,-5.5,997.299988,26.8999996,Maitri,2011,2,7,3,38
2011-02-07 04:00:00,-5.0999999,997.400024,23.2999992,Maitri,2011,2,7,4,38
2011-02-07 05:00:00,-4.5999999,997.099976,22.3999996,Maitri,2011,2,7,5,38
2011-02-07 06:00:00,-4.0999999,997.5,22.6000004,Maitri,2011,2,7,6,38
2011-02-07 07:00:00,-3.5,998.099976,19.7999992,Maitri,2011,2,7,7,38
2011-02-07 08:00:00,-2.70000005,998.5,15.6999998,Maitri,2011,2,7,8,38
2011-02-07 09:00:00,-1.29999995,998.599976,18.1000004,Maitri,2011,2,7,9,38
2011-02-07 10:00:00,-0.699999988,999.0,17.1000004,Maitri,2011,2,7,10,38
2011-02-07 11:00:00,1.0,999.099976,16.5,Maitri,2011,2,7,11,38
2011-02-07 12:00:00,0.5,999.0,17.5,Maitri,2011,2,7,12,38
2011-02-07 13:00:00,0.800000012,999.200012,19.7999992,Maitri,2011,2,7,13,38
2011-02-07 14:00:00,1.70000005,999.799988,17.3999996,Maitri,2011,2,7,14,38
2011-02-07 15:00:00,0.300000012,1000.0,8.5,Maitri,2011,2,7,15,38
2011-02-07 16:00:00,0.0,1000.0,10.3000002,Maitri,2011,2,7,16,38
2011-02-07 17:00:00,-1.0,1000.29999,13.0,Maitri,2011,2,7,17,38
2011-02-07 18:00:00,-1.79999995,1000.40002,9.89999962,Maitri,2011,2,7,18,38
2011-02-07 19:00:00,-1.89999998,1000.90002,9.5,Maitri,2011,2,7,19,38
2011-02-07 20:00:00,-2.79999995,1001.40002,8.60000038,Maitri,2011,2,7,20,38
2011-02-07 21:00:00,-3.79999995,1002.0,10.0,Maitri,2011,2,7,21,38
2011-02-07 22:00:00,-3.70000005,1001.90002,10.6999998,Maitri,2011,2,7,22,38
2011-02-07 23:00:00,-3.5999999,1001.5,15.1000004,Maitri,2011,2,7,23,38
2011-02-08 00:00:00,-3.5,1000.79999,11.5,Maitri,2011,2,8,0,39
2011-02-08 01:00:00,-4.4000001,1001.29999,8.30000019,Maitri,2011,2,8,1,39
2011-02-08 02:00:00,-4.19999981,1001.59998,8.60000038,Maitri,2011,2,8,2,39
2011-02-08 03:00:00,-4.4000001,1001.70001,8.39999962,Maitri,2011,2,8,3,39
2011-02-08 04:00:00,-3.70000005,1000.70001,14.6999998,Maitri,2011,2,8,4,39
2011-02-08 05:00:00,-3.4000001,1000.40002,10.5,Maitri,2011,2,8,5,39
2011-02-08 06:00:00,-2.9000001,1000.70001,11.8999996,Maitri,2011,2,8,6,39
2011-02-08 07:00:00,-2.0999999,1000.40002,11.6999998,Maitri,2011,2,8,7,39
2011-02-08 08:00:00,-1.79999995,999.900024,10.3000002,Maitri,2011,2,8,8,39
2011-02-08 09:00:00,0.200000003,999.400024,9.0,Maitri,2011,2,8,9,39
2011-02-08 10:00:00,-0.800000012,999.400024,11.0,Maitri,2011,2,8,10,39
2011-02-08 11:00:00,0.0,998.200012,11.1999998,Maitri,2011,2,8,11,39
2011-02-08 12:00:00,-1.20000005,997.900024,16.7999992,Maitri,2011,2,8,12,39
2011-02-08 13:00:00,-1.89999998,998.200012,12.1000004,Maitri,2011,2,8,13,39
2011-02-08 14:00:00,-1.89999998,997.599976,8.30000019,Maitri,2011,2,8,14,39
2011-02-08 15:00:00,-2.5,996.799988,8.19999981,Maitri,2011,2,8,15,39
2011-02-08 16:00:00,-2.9000001,996.200012,9.69999981,Maitri,2011,2,8,16,39
2011-02-08 17:00:00,-2.9000001,995.799988,13.0,Maitri,2011,2,8,17,39
2011-02-08 18:00:00,-3.20000005,995.200012,9.30000019,Maitri,2011,2,8,18,39
2011-02-08 19:00:00,-3.4000001,995.0,8.30000019,Maitri,2011,2,8,19,39
2011-02-08 20:00:00,-3.79999995,994.900024,11.6999998,Maitri,2011,2,8,20,39
2011-02-08 21:00:00,-3.5999999,994.200012,18.6000004,Maitri,2011,2,8,21,39
2011-02-08 22:00:00,-3.29999995,993.799988,20.8999996,Maitri,2011,2,8,22,39
2011-02-08 23:00:00,-3.0999999,992.900024,21.8999996,Maitri,2011,2,8,23,39
2011-02-09 00:00:00,-2.4000001,992.5,21.2000008,Maitri,2011,2,9,0,40
2011-02-09 01:00:00,-2.4000001,992.200012,22.7000008,Maitri,2011,2,9,1,40
2011-02-09 02:00:00,-2.5,991.799988,23.7000008,Maitri,2011,2,9,2,40
2011-02-09 03:00:00,-2.70000005,991.599976,20.6000004,Maitri,2011,2,9,3,40
2011-02-09 04:00:00,-3.29999995,991.700012,17.2000008,Maitri,2011,2,9,4,40
2011-02-09 05:00:00,-2.79999995,991.0,22.5,Maitri,2011,2,9,5,40
2011-02-09 06:00:00,-3.29999995,990.700012,19.6000004,Maitri,2011,2,9,6,40
2011-02-09 07:00:00,-3.4000001,990.700012,21.0,Maitri,2011,2,9,7,40
2011-02-09 08:00:00,-2.79999995,990.5,18.2999992,Maitri,2011,2,9,8,40
2011-02-09 09:00:00,-1.5,990.900024,24.5,Maitri,2011,2,9,9,40
2011-02-09 10:00:00,-2.0,990.700012,26.2000008,Maitri,2011,2,9,10,40
2011-02-09 11:00:00,-1.5,990.200012,23.1000004,Maitri,2011,2,9,11,40
2011-02-09 12:00:00,-1.10000002,990.299988,25.7000008,Maitri,2011,2,9,12,40
2011-02-09 13:00:00,-0.699999988,990.0,19.3999996,Maitri,2011,2,9,13,40
2011-02-09 14:00:00,-0.600000024,989.700012,25.2999992,Maitri,2011,2,9,14,40
2011-02-09 15:00:00,-0.100000001,989.0,23.0,Maitri,2011,2,9,15,40
2011-02-09 16:00:00,-1.0,989.200012,21.1000004,Maitri,2011,2,9,16,40
2011-02-09 17:00:00,-1.39999998,989.400024,16.8999996,Maitri,2011,2,9,17,40
2011-02-09 18:00:00,-1.60000002,989.700012,20.0,Maitri,2011,2,9,18,40
2011-02-09 19:00:00,-1.89999998,990.200012,15.8000002,Maitri,2011,2,9,19,40
2011-02-09 20:00:00,-2.0999999,990.0,21.5,Maitri,2011,2,9,20,40
2011-02-09 21:00:00,-3.0,990.299988,19.7000008,Maitri,2011,2,9,21,40
2011-02-09 22:00:00,-3.4000001,990.400024,21.7999992,Maitri,2011,2,9,22,40
2011-02-09 23:00:00,-3.70000005,990.5,23.7000008,Maitri,2011,2,9,23,40
2011-02-10 00:00:00,-3.79999995,990.599976,24.8999996,Maitri,2011,2,10,0,41
2011-02-10 01:00:00,-4.0999999,990.799988,22.2000008,Maitri,2011,2,10,1,41
2011-02-10 02:00:00,-4.19999981,991.299988,22.2999992,Maitri,2011,2,10,2,41
2011-02-10 03:00:00,-4.5,991.400024,22.7000008,Maitri,2011,2,10,3,41
2011-02-10 04:00:00,-3.9000001,991.400024,20.3999996,Maitri,2011,2,10,4,41
2011-02-10 05:00:00,-3.79999995,991.200012,23.1000004,Maitri,2011,2,10,5,41
2011-02-10 06:00:00,-3.5,991.599976,24.5,Maitri,2011,2,10,6,41
2011-02-10 07:00:00,-2.70000005,992.099976,21.5,Maitri,2011,2,10,7,41
2011-02-10 08:00:00,-2.20000005,992.700012,23.1000004,Maitri,2011,2,10,8,41
2011-02-10 09:00:00,-1.89999998,993.099976,19.6000004,Maitri,2011,2,10,9,41
2011-02-10 10:00:00,-1.5,993.099976,17.2999992,Maitri,2011,2,10,10,41
2011-02-10 11:00:00,0.0,993.599976,18.6000004,Maitri,2011,2,10,11,41
2011-02-10 12:00:00,-0.200000003,994.0,20.2000008,Maitri,2011,2,10,12,41
2011-02-10 13:00:00,-0.600000024,994.200012,19.7000008,Maitri,2011,2,10,13,41
2011-02-10 14:00:00,-0.800000012,994.200012,19.8999996,Maitri,2011,2,10,14,41
2011-02-10 15:00:00,-0.800000012,994.299988,16.3999996,Maitri,2011,2,10,15,41
2011-02-10 16:00:00,-1.20000005,994.299988,21.8999996,Maitri,2011,2,10,16,41
2011-02-10 17:00:00,-2.29999995,994.599976,13.8000002,Maitri,2011,2,10,17,41
2011-02-10 18:00:00,-2.5,994.799988,10.8999996,Maitri,2011,2,10,18,41
2011-02-10 19:00:00,-3.20000005,995.099976,8.60000038,Maitri,2011,2,10,19,41
2011-02-10 20:00:00,-4.30000019,995.299988,13.1999998,Maitri,2011,2,10,20,41
2011-02-10 21:00:00,-4.4000001,995.700012,13.0,Maitri,2011,2,10,21,41
2011-02-10 22:00:00,-4.30000019,995.700012,16.2999992,Maitri,2011,2,10,22,41
2011-02-10 23:00:00,-4.19999981,995.700012,20.0,Maitri,2011,2,10,23,41
2011-02-11 00:00:00,-4.80000019,996.0,16.1000004,Maitri,2011,2,11,0,42
2011-02-11 01:00:00,-5.0999999,996.0,24.8999996,Maitri,2011,2,11,1,42
2011-02-11 02:00:00,-5.0999999,996.299988,20.5,Maitri,2011,2,11,2,42
2011-02-11 03:00:00,-5.4000001,996.5,16.2999992,Maitri,2011,2,11,3,42
2011-02-11 04:00:00,-4.80000019,996.200012,19.7999992,Maitri,2011,2,11,4,42
2011-02-11 05:00:00,-4.0,996.400024,17.6000004,Maitri,2011,2,11,5,42
2011-02-11 06:00:00,-4.4000001,997.099976,16.7999992,Maitri,2011,2,11,6,42
2011-02-11 07:00:00,-3.79999995,997.299988,12.3999996,Maitri,2011,2,11,7,42
2011-02-11 08:00:00,-2.70000005,997.400024,10.0,Maitri,2011,2,11,8,42
2011-02-11 09:00:00,-2.0999999,997.5,11.6000004,Maitri,2011,2,11,9,42
2011-02-11 10:00:00,-2.4000001,997.5,9.0,Maitri,2011,2,11,10,42
2011-02-11 11:00:00,-2.4000001,997.700012,10.8000002,Maitri,2011,2,11,11,42
2011-02-11 12:00:00,-2.5,997.799988,10.3000002,Maitri,2011,2,11,12,42
2011-02-11 13:00:00,-1.60000002,997.5,7.80000019,Maitri,2011,2,11,13,42
2011-02-11 14:00:00,-2.0,997.099976,8.69999981,Maitri,2011,2,11,14,42
2011-02-11 15:00:00,-1.79999995,996.599976,4.9000001,Maitri,2011,2,11,15,42
2011-02-11 16:00:00,-2.79999995,996.0,10.1000004,Maitri,2011,2,11,16,42
2011-02-11 17:00:00,-3.29999995,995.900024,9.0,Maitri,2011,2,11,17,42
2011-02-11 18:00:00,-3.70000005,995.799988,7.5,Maitri,2011,2,11,18,42
2011-02-11 19:00:00,-4.19999981,996.0,8.5,Maitri,2011,2,11,19,42
2011-02-11 20:00:00,-4.5999999,996.099976,8.0,Maitri,2011,2,11,20,42
2011-02-11 21:00:00,-4.69999981,995.599976,4.19999981,Maitri,2011,2,11,21,42
2011-02-11 22:00:00,-4.4000001,995.200012,6.0,Maitri,2011,2,11,22,42
2011-02-11 23:00:00,-4.69999981,994.5,5.0999999,Maitri,2011,2,11,23,42
2011-02-12 00:00:00,-5.19999981,994.099976,7.0999999,Maitri,2011,2,12,0,43
2011-02-12 01:00:00,-3.20000005,993.099976,20.1000004,Maitri,2011,2,12,1,43
2011-02-12 02:00:00,-2.5,992.799988,19.8999996,Maitri,2011,2,12,2,43
2011-02-12 03:00:00,-2.5999999,992.0,18.3999996,Maitri,2011,2,12,3,43
2011-02-12 04:00:00,-2.5999999,991.799988,19.7999992,Maitri,2011,2,12,4,43
2011-02-12 05:00:00,-2.29999995,991.299988,22.2000008,Maitri,2011,2,12,5,43
2011-02-12 06:00:00,-1.60000002,991.299988,17.2999992,Maitri,2011,2,12,6,43
2011-02-12 07:00:00,-0.800000012,990.5,18.5,Maitri,2011,2,12,7,43
2011-02-12 08:00:00,-0.300000012,989.799988,14.5,Maitri,2011,2,12,8,43
2011-02-12 09:00:00,0.5,989.299988,18.2000008,Maitri,2011,2,12,9,43
2011-02-12 10:00:00,0.699999988,988.900024,19.1000004,Maitri,2011,2,12,10,43
2011-02-12 11:00:00,0.600000024,988.0,15.6000004,Maitri,2011,2,12,11,43
2011-02-12 12:00:00,0.200000003,987.400024,21.3999996,Maitri,2011,2,12,12,43
2011-02-12 13:00:00,1.10000002,985.299988,15.6999998,Maitri,2011,2,12,13,43
2011-02-12 14:00:00,2.0999999,984.299988,18.7999992,Maitri,2011,2,12,14,43
2011-02-12 15:00:00,1.60000002,983.700012,19.7000008,Maitri,2011,2,12,15,43
2011-02-12 16:00:00,1.0,982.900024,23.0,Maitri,2011,2,12,16,43
2011-02-12 17:00:00,0.600000024,982.400024,24.2000008,Maitri,2011,2,12,17,43
2011-02-12 18:00:00,0.200000003,982.599976,24.7000008,Maitri,2011,2,12,18,43
2011-02-12 19:00:00,-0.899999976,982.799988,30.2000008,Maitri,2011,2,12,19,43
2011-02-12 20:00:00,-0.600000024,983.299988,32.5999985,Maitri,2011,2,12,20,43
2011-02-12 21:00:00,-0.800000012,984.0,23.7000008,Maitri,2011,2,12,21,43
2011-02-12 22:00:00,-0.899999976,984.200012,24.7999992,Maitri,2011,2,12,22,43
2011-02-12 23:00:00,-1.10000002,984.0,24.0,Maitri,2011,2,12,23,43
2011-02-13 00:00:00,-1.39999998,983.900024,30.8999996,Maitri,2011,2,13,0,44
2011-02-13 01:00:00,-2.79999995,983.099976,33.0999985,Maitri,2011,2,13,1,44
2011-02-13 02:00:00,-3.0999999,983.0,32.9000015,Maitri,2011,2,13,2,44
2011-02-13 03:00:00,-4.5999999,982.799988,34.0999985,Maitri,2011,2,13,3,44
2011-02-13 04:00:00,-4.5999999,983.0,28.7999992,Maitri,2011,2,13,4,44
2011-02-13 05:00:00,-4.4000001,982.900024,28.6000004,Maitri,2011,2,13,5,44
2011-02-13 06:00:00,-4.19999981,982.299988,31.2999992,Maitri,2011,2,13,6,44
2011-02-13 07:00:00,-4.0,981.400024,27.7999992,Maitri,2011,2,13,7,44
2011-02-13 08:00:00,-3.70000005,982.0,28.2000008,Maitri,2011,2,13,8,44
2011-02-13 09:00:00,-3.5,982.5,22.7000008,Maitri,2011,2,13,9,44
2011-02-13 10:00:00,-3.29999995,982.700012,25.8999996,Maitri,2011,2,13,10,44
2011-02-13 11:00:00,-3.5,983.400024,22.1000004,Maitri,2011,2,13,11,44
2011-02-13 12:00:00,-3.70000005,984.599976,16.7999992,Maitri,2011,2,13,12,44
2011-02-13 13:00:00,-3.70000005,986.200012,22.0,Maitri,2011,2,13,13,44
2011-02-13 14:00:00,-3.5999999,986.0,21.2999992,Maitri,2011,2,13,14,44
2011-02-13 15:00:00,-3.5999999,985.900024,23.1000004,Maitri,2011,2,13,15,44
2011-02-13 16:00:00,-3.5,985.5,30.7999992,Maitri,2011,2,13,16,44
2011-02-13 17:00:00,-3.5999999,986.099976,22.8999996,Maitri,2011,2,13,17,44
2011-02-13 18:00:00,-3.9000001,987.5,19.5,Maitri,2011,2,13,18,44
2011-02-13 19:00:00,-4.19999981,988.700012,24.5,Maitri,2011,2,13,19,44
2011-02-13 20:00:00,-4.30000019,989.799988,23.3999996,Maitri,2011,2,13,20,44
2011-02-13 21:00:00,-4.5,991.099976,24.5,Maitri,2011,2,13,21,44
2011-02-13 22:00:00,-4.5999999,992.0,20.7999992,Maitri,2011,2,13,22,44
2011-02-13 23:00:00,-4.5,992.900024,23.8999996,Maitri,2011,2,13,23,44
2011-02-14 00:00:00,-4.30000019,993.400024,19.8999996,Maitri,2011,2,14,0,45
2011-02-14 01:00:00,-4.0999999,993.900024,19.5,Maitri,2011,2,14,1,45
2011-02-14 02:00:00,-4.0,994.799988,20.3999996,Maitri,2011,2,14,2,45
2011-02-14 03:00:00,-3.70000005,994.700012,24.8999996,Maitri,2011,2,14,3,45
2011-02-14 04:00:00,-3.29999995,995.099976,21.3999996,Maitri,2011,2,14,4,45
2011-02-14 05:00:00,-3.20000005,995.099976,23.7000008,Maitri,2011,2,14,5,45
2011-02-14 06:00:00,-2.9000001,995.799988,24.3999996,Maitri,2011,2,14,6,45
2011-02-14 07:00:00,-2.70000005,996.0,23.5,Maitri,2011,2,14,7,45
2011-02-14 08:00:00,-2.5,996.299988,23.7999992,Maitri,2011,2,14,8,45
2011-02-14 09:00:00,-2.29999995,996.599976,23.6000004,Maitri,2011,2,14,9,45
2011-02-14 10:00:00,-1.89999998,996.0,22.8999996,Maitri,2011,2,14,10,45
2011-02-14 11:00:00,-1.70000005,995.799988,19.3999996,Maitri,2011,2,14,11,45
2011-02-14 12:00:00,-1.39999998,995.599976,18.1000004,Maitri,2011,2,14,12,45
2011-02-14 13:00:00,-1.60000002,995.299988,25.1000004,Maitri,2011,2,14,13,45
2011-02-14 14:00:00,-1.60000002,994.700012,23.5,Maitri,2011,2,14,14,45
2011-02-14 15:00:00,-2.0,994.400024,21.6000004,Maitri,2011,2,14,15,45
2011-02-14 16:00:00,-2.29999995,993.599976,20.0,Maitri,2011,2,14,16,45
2011-02-14 17:00:00,-2.4000001,993.200012,22.8999996,Maitri,2011,2,14,17,45
2011-02-14 18:00:00,-2.4000001,992.5,23.5,Maitri,2011,2,14,18,45
2011-02-14 19:00:00,-2.4000001,992.299988,23.1000004,Maitri,2011,2,14,19,45
2011-02-14 20:00:00,-2.29999995,991.700012,23.6000004,Maitri,2011,2,14,20,45
2011-02-14 21:00:00,-2.5,990.299988,25.2999992,Maitri,2011,2,14,21,45
2011-02-14 22:00:00,-2.5999999,989.700012,26.7000008,Maitri,2011,2,14,22,45
2011-02-14 23:00:00,-2.0999999,989.5,28.2999992,Maitri,2011,2,14,23,45
2011-02-15 00:00:00,-2.0999999,988.599976,30.3999996,Maitri,2011,2,15,0,46
2011-02-15 01:00:00,-2.29999995,987.400024,31.1000004,Maitri,2011,2,15,1,46
2011-02-15 02:00:00,-1.60000002,986.700012,26.8999996,Maitri,2011,2,15,2,46
2011-02-15 03:00:00,-1.39999998,985.5,37.0999985,Maitri,2011,2,15,3,46
2011-02-15 04:00:00,-1.5,984.700012,33.5999985,Maitri,2011,2,15,4,46
2011-02-15 05:00:00,-2.70000005,984.200012,40.5999985,Maitri,2011,2,15,5,46
2011-02-15 06:00:00,-2.0999999,983.200012,36.0,Maitri,2011,2,15,6,46
2011-02-15 07:00:00,-1.20000005,982.0,40.2999992,Maitri,2011,2,15,7,46
2011-02-15 08:00:00,-0.699999988,981.400024,30.0,Maitri,2011,2,15,8,46
2011-02-15 09:00:00,-2.4000001,981.299988,26.5,Maitri,2011,2,15,9,46
2011-02-15 10:00:00,-2.0999999,979.799988,27.2000008,Maitri,2011,2,15,10,46
2011-02-15 11:00:00,-2.0,978.799988,29.1000004,Maitri,2011,2,15,11,46
2011-02-15 12:00:00,-2.20000005,978.599976,28.2999992,Maitri,2011,2,15,12,46
2011-02-15 13:00:00,-2.79999995,978.900024,27.1000004,Maitri,2011,2,15,13,46
2011-02-15 14:00:00,-3.0999999,978.799988,27.5,Maitri,2011,2,15,14,46
2011-02-15 15:00:00,-3.0999999,979.400024,29.0,Maitri,2011,2,15,15,46
2011-02-15 16:00:00,-3.0999999,979.700012,27.0,Maitri,2011,2,15,16,46
2011-02-15 17:00:00,-2.79999995,979.799988,30.7999992,Maitri,2011,2,15,17,46
2011-02-15 18:00:00,-2.79999995,980.299988,22.0,Maitri,2011,2,15,18,46
2011-02-15 19:00:00,-2.5,980.299988,24.7000008,Maitri,2011,2,15,19,46
2011-02-15 20:00:00,-2.5,980.299988,20.8999996,Maitri,2011,2,15,20,46
2011-02-15 21:00:00,-1.89999998,979.799988,23.0,Maitri,2011,2,15,21,46
2011-02-15 22:00:00,-1.89999998,979.299988,17.2000008,Maitri,2011,2,15,22,46
2011-02-15 23:00:00,-1.60000002,978.099976,18.7000008,Maitri,2011,2,15,23,46
2011-02-16 00:00:00,-1.79999995,977.400024,18.0,Maitri,2011,2,16,0,47
2011-02-16 01:00:00,-2.20000005,976.400024,12.3999996,Maitri,2011,2,16,1,47
2011-02-16 02:00:00,-2.0,975.799988,12.8999996,Maitri,2011,2,16,2,47
2011-02-16 03:00:00,-1.70000005,974.900024,16.5,Maitri,2011,2,16,3,47
2011-02-16 04:00:00,-1.79999995,975.0,15.6000004,Maitri,2011,2,16,4,47
2011-02-16 05:00:00,-1.89999998,975.799988,13.5,Maitri,2011,2,16,5,47
2011-02-16 06:00:00,-2.4000001,977.200012,13.6000004,Maitri,2011,2,16,6,47
2011-02-16 07:00:00,-2.79999995,979.5,13.1999998,Maitri,2011,2,16,7,47
2011-02-16 08:00:00,-2.20000005,981.400024,13.3000002,Maitri,2011,2,16,8,47
2011-02-16 09:00:00,-1.29999995,983.099976,16.5,Maitri,2011,2,16,9,47
2011-02-16 10:00:00,-1.10000002,984.299988,19.2999992,Maitri,2011,2,16,10,47
2011-02-16 11:00:00,-0.5,985.299988,17.5,Maitri,2011,2,16,11,47
2011-02-16 12:00:00,-0.200000003,985.400024,24.3999996,Maitri,2011,2,16,12,47
2011-02-16 13:00:00,-0.100000001,985.299988,18.5,Maitri,2011,2,16,13,47
2011-02-16 14:00:00,-0.100000001,985.0,20.2999992,Maitri,2011,2,16,14,47
2011-02-16 15:00:00,-0.600000024,984.299988,18.2000008,Maitri,2011,2,16,15,47
2011-02-16 16:00:00,-0.800000012,983.700012,23.3999996,Maitri,2011,2,16,16,47
2011-02-16 17:00:00,-0.800000012,982.799988,20.0,Maitri,2011,2,16,17,47
2011-02-16 18:00:00,-1.10000002,981.5,20.3999996,Maitri,2011,2,16,18,47
2011-02-16 19:00:00,-1.29999995,980.200012,21.2999992,Maitri,2011,2,16,19,47
2011-02-16 20:00:00,-0.899999976,978.099976,20.2999992,Maitri,2011,2,16,20,47
2011-02-16 21:00:00,-0.800000012,975.900024,8.60000038,Maitri,2011,2,16,21,47
2011-02-16 22:00:00,-0.899999976,973.400024,1.29999995,Maitri,2011,2,16,22,47
2011-02-16 23:00:00,-2.4000001,970.799988,8.19999981,Maitri,2011,2,16,23,47
2011-02-17 00:00:00,-2.9000001,967.900024,5.0999999,Maitri,2011,2,17,0,48
2011-02-17 01:00:00,-3.5999999,965.900024,5.5999999,Maitri,2011,2,17,1,48
2011-02-17 02:00:00,-3.79999995,964.400024,9.69999981,Maitri,2011,2,17,2,48
2011-02-17 03:00:00,-5.0,964.400024,7.19999981,Maitri,2011,2,17,3,48
2011-02-17 04:00:00,-5.5999999,965.0,8.39999962,Maitri,2011,2,17,4,48
2011-02-17 05:00:00,-6.5999999,967.099976,14.0,Maitri,2011,2,17,5,48
2011-02-17 06:00:00,-6.4000001,969.299988,14.8999996,Maitri,2011,2,17,6,48
2011-02-17 07:00:00,-5.5,972.099976,14.5,Maitri,2011,2,17,7,48
2011-02-17 08:00:00,-4.5999999,974.599976,8.60000038,Maitri,2011,2,17,8,48
2011-02-17 09:00:00,-4.30000019,976.700012,12.5,Maitri,2011,2,17,9,48
2011-02-17 10:00:00,-3.79999995,978.5,14.1999998,Maitri,2011,2,17,10,48
2011-02-17 11:00:00,-3.4000001,980.0,15.6999998,Maitri,2011,2,17,11,48
2011-02-17 12:00:00,-3.0,981.400024,16.1000004,Maitri,2011,2,17,12,48
2011-02-17 13:00:00,-2.29999995,982.5,15.3000002,Maitri,2011,2,17,13,48
2011-02-17 14:00:00,-2.0,983.299988,15.6000004,Maitri,2011,2,17,14,48
2011-02-17 15:00:00,-1.5,983.799988,16.7000008,Maitri,2011,2,17,15,48
2011-02-17 16:00:00,-1.29999995,984.099976,20.2000008,Maitri,2011,2,17,16,48
2011-02-17 17:00:00,-0.899999976,984.599976,18.1000004,Maitri,2011,2,17,17,48
2011-02-17 18:00:00,-0.800000012,985.099976,19.7000008,Maitri,2011,2,17,18,48
2011-02-17 19:00:00,-1.20000005,985.5,21.0,Maitri,2011,2,17,19,48
2011-02-17 20:00:00,-0.800000012,986.400024,16.8999996,Maitri,2011,2,17,20,48
2011-02-17 21:00:00,-1.20000005,986.799988,24.7999992,Maitri,2011,2,17,21,48
2011-02-17 22:00:00,-1.10000002,987.299988,20.8999996,Maitri,2011,2,17,22,48
2011-02-17 23:00:00,-0.800000012,987.900024,18.7000008,Maitri,2011,2,17,23,48
2011-02-18 00:00:00,-1.10000002,988.900024,19.1000004,Maitri,2011,2,18,0,49
2011-02-18 01:00:00,-1.20000005,989.5,15.0,Maitri,2011,2,18,1,49
2011-02-18 02:00:00,-1.20000005,989.599976,17.7000008,Maitri,2011,2,18,2,49
2011-02-18 03:00:00,-1.0,989.900024,16.0,Maitri,2011,2,18,3,49
2011-02-18 04:00:00,-1.39999998,990.200012,21.0,Maitri,2011,2,18,4,49
2011-02-18 05:00:00,-1.39999998,990.299988,22.5,Maitri,2011,2,18,5,49
2011-02-18 06:00:00,-1.5,990.599976,22.8999996,Maitri,2011,2,18,6,49
2011-02-18 07:00:00,-1.10000002,990.599976,25.7000008,Maitri,2011,2,18,7,49
2011-02-18 08:00:00,-1.0,990.400024,25.0,Maitri,2011,2,18,8,49
2011-02-18 09:00:00,-1.39999998,990.099976,21.3999996,Maitri,2011,2,18,9,49
2011-02-18 10:00:00,-1.29999995,989.900024,23.7000008,Maitri,2011,2,18,10,49
2011-02-18 11:00:00,-0.800000012,990.0,24.0,Maitri,2011,2,18,11,49
2011-02-18 12:00:00,-0.699999988,989.599976,22.5,Maitri,2011,2,18,12,49
